"","GO.ID","Term","Annotated","Significant","Expected","classic","KS"
"327","GO:0007223","Wnt signaling pathway, calcium modulatin...",22,6,2.15,"0.01618","0.94913"
"328","GO:0097120","receptor localization to synapse",22,6,2.15,"0.01618","0.99546"
"329","GO:0046068","cGMP metabolic process",27,12,2.64,"0.01651","0.56222"
"330","GO:0021602","cranial nerve morphogenesis",40,10,3.91,"0.01676","0.89774"
"331","GO:0010565","regulation of cellular ketone metabolic ...",87,14,8.49,"0.01680","0.96377"
"332","GO:0060911","cardiac cell fate commitment",21,5,2.05,"0.01700","0.77421"
"333","GO:0003094","glomerular filtration",11,4,1.07,"0.01700","0.76774"
"334","GO:0060447","bud outgrowth involved in lung branching",11,4,1.07,"0.01700","0.97031"
"335","GO:0007270","neuron-neuron synaptic transmission",11,4,1.07,"0.01700","0.93938"
"336","GO:0007523","larval visceral muscle development",11,4,1.07,"0.01700","0.69437"
"337","GO:0018119","peptidyl-cysteine S-nitrosylation",11,4,1.07,"0.01700","0.96298"
"338","GO:0007634","optokinetic behavior",11,4,1.07,"0.01700","0.63980"
"339","GO:0071872","cellular response to epinephrine stimulu...",11,4,1.07,"0.01700","0.81238"
"340","GO:0042487","regulation of odontogenesis of dentin-co...",11,4,1.07,"0.01700","0.91268"
"341","GO:2000288","positive regulation of myoblast prolifer...",11,4,1.07,"0.01700","0.80286"
"342","GO:0010874","regulation of cholesterol efflux",11,4,1.07,"0.01700","0.99408"
"343","GO:0072014","proximal tubule development",11,4,1.07,"0.01700","0.87424"
"344","GO:0048150","behavioral response to ether",11,4,1.07,"0.01700","0.80286"
"345","GO:0021510","spinal cord development",117,24,11.42,"0.01702","0.95997"
"346","GO:0072002","Malpighian tubule development",38,6,3.71,"0.01705","0.96913"
"347","GO:0003254","regulation of membrane depolarization",40,6,3.91,"0.01707","0.99960"
"348","GO:0002573","myeloid leukocyte differentiation",97,11,9.47,"0.01711","0.87998"
"349","GO:0048565","digestive tract development",227,27,22.16,"0.01724","0.72377"
"350","GO:0050829","defense response to Gram-negative bacter...",63,12,6.15,"0.01734","0.98199"
"351","GO:0001101","response to acid chemical",274,34,26.75,"0.01747","0.99512"
"352","GO:0007173","epidermal growth factor receptor signali...",141,20,13.77,"0.01782","0.44216"
"353","GO:2000785","regulation of autophagosome assembly",56,10,5.47,"0.01807","0.82042"
"354","GO:0001655","urogenital system development",271,42,26.46,"0.01832","0.53171"
"355","GO:0006937","regulation of muscle contraction",103,26,10.06,"0.01868","0.91602"
"356","GO:0045669","positive regulation of osteoblast differ...",29,7,2.83,"0.01897","0.99463"
"357","GO:0008345","larval locomotory behavior",29,7,2.83,"0.01897","0.49524"
"358","GO:0055026","negative regulation of cardiac muscle ti...",29,7,2.83,"0.01897","0.99757"
"359","GO:0016311","dephosphorylation",268,41,26.17,"0.01923","0.78208"
"360","GO:0097306","cellular response to alcohol",100,17,9.76,"0.01924","0.88407"
"361","GO:0051960","regulation of nervous system development",844,127,82.4,"0.01980","0.99533"
"362","GO:0050982","detection of mechanical stimulus",69,13,6.74,"0.01983","0.86298"
"363","GO:0097192","extrinsic apoptotic signaling pathway in...",51,9,4.98,"0.01994","0.92246"
"364","GO:0048047","mating behavior, sex discrimination",17,5,1.66,"0.02001","0.99530"
"365","GO:0045924","regulation of female receptivity",17,5,1.66,"0.02001","0.99999"
"366","GO:0048681","negative regulation of axon regeneration",35,8,3.42,"0.02003","0.98062"
"367","GO:0044331","cell-cell adhesion mediated by cadherin",30,6,2.93,"0.02004","0.77143"
"368","GO:0060045","positive regulation of cardiac muscle ce...",23,6,2.25,"0.02013","0.99291"
"369","GO:0043058","regulation of backward locomotion",23,6,2.25,"0.02013","0.50463"
"370","GO:0010960","magnesium ion homeostasis",23,6,2.25,"0.02013","0.56488"
"371","GO:1905098","negative regulation of guanyl-nucleotide...",23,6,2.25,"0.02013","0.80142"
"372","GO:0046627","negative regulation of insulin receptor ...",36,8,3.51,"0.02038","0.96096"
"373","GO:0045666","positive regulation of neuron differenti...",340,45,33.2,"0.02044","0.78386"
"374","GO:0050804","modulation of chemical synaptic transmis...",339,69,33.1,"0.02113","0.88073"
"375","GO:1902531","regulation of intracellular signal trans...",1043,135,101.83,"0.02123","0.86294"
"376","GO:0022604","regulation of cell morphogenesis",440,51,42.96,"0.02190","0.99425"
"377","GO:0060041","retina development in camera-type eye",144,31,14.06,"0.02196","0.73172"
"378","GO:0051346","negative regulation of hydrolase activit...",192,24,18.75,"0.02253","0.98779"
"379","GO:0009893","positive regulation of metabolic process",1959,201,191.26,"0.02258","0.99326"
"380","GO:0007188","adenylate cyclase-modulating G protein-c...",108,29,10.54,"0.02265","0.94514"
"381","GO:0003281","ventricular septum development",45,16,4.39,"0.02266","0.99864"
"382","GO:0014059","regulation of dopamine secretion",30,7,2.93,"0.02272","0.99737"
"383","GO:0031346","positive regulation of cell projection o...",375,53,36.61,"0.02278","0.92692"
"384","GO:0003209","cardiac atrium morphogenesis",24,7,2.34,"0.02338","0.99899"
"385","GO:0010463","mesenchymal cell proliferation",38,12,3.71,"0.02352","0.92530"
"386","GO:0030011","maintenance of cell polarity",42,7,4.1,"0.02356","0.73558"
"387","GO:0035469","determination of pancreatic left/right a...",12,4,1.17,"0.02357","0.65147"
"388","GO:0050965","detection of temperature stimulus involv...",12,4,1.17,"0.02357","0.99955"
"389","GO:0001973","G protein-coupled adenosine receptor sig...",12,4,1.17,"0.02357","0.44683"
"390","GO:0071305","cellular response to vitamin D",12,4,1.17,"0.02357","0.96516"
"391","GO:0035813","regulation of renal sodium excretion",12,4,1.17,"0.02357","0.97805"
"392","GO:0003198","epithelial to mesenchymal transition inv...",12,4,1.17,"0.02357","0.92060"
"393","GO:0003184","pulmonary valve morphogenesis",12,4,1.17,"0.02357","0.95967"
"394","GO:0030070","insulin processing",12,4,1.17,"0.02357","0.97743"
"395","GO:0009750","response to fructose",12,4,1.17,"0.02357","0.89001"
"396","GO:0072044","collecting duct development",12,4,1.17,"0.02357","0.88730"
"397","GO:0010544","negative regulation of platelet activati...",12,4,1.17,"0.02357","0.95967"
"398","GO:0021521","ventral spinal cord interneuron specific...",12,4,1.17,"0.02357","0.85408"
"399","GO:0005981","regulation of glycogen catabolic process",12,4,1.17,"0.02357","0.92434"
"400","GO:0046928","regulation of neurotransmitter secretion",78,19,7.62,"0.02358","0.89047"
"401","GO:0051589","negative regulation of neurotransmitter ...",25,5,2.44,"0.02360","0.95979"
"402","GO:0008333","endosome to lysosome transport",62,11,6.05,"0.02366","0.80994"
"403","GO:0060638","mesenchymal-epithelial cell signaling",17,7,1.66,"0.02377","0.74442"
"404","GO:0030537","larval behavior",53,10,5.17,"0.02381","0.99556"
"405","GO:0007517","muscle organ development",334,57,32.61,"0.02384","0.76857"
"406","GO:0007218","neuropeptide signaling pathway",37,8,3.61,"0.02385","0.70891"
"407","GO:1903076","regulation of protein localization to pl...",62,9,6.05,"0.02398","0.39434"
"408","GO:0001658","branching involved in ureteric bud morph...",44,9,4.3,"0.02405","0.98860"
"409","GO:0045766","positive regulation of angiogenesis",86,15,8.4,"0.02423","0.19035"
"410","GO:0048644","muscle organ morphogenesis",63,16,6.15,"0.02467","0.94009"
"411","GO:0035909","aorta morphogenesis",24,6,2.34,"0.02469","0.99977"
"412","GO:0007167","enzyme-linked receptor protein signaling...",671,94,65.51,"0.02474","0.52114"
"413","GO:0071695","anatomical structure maturation",342,40,33.39,"0.02507","0.92448"
"414","GO:0019229","regulation of vasoconstriction",44,11,4.3,"0.02508","0.67402"
"415","GO:0010628","positive regulation of gene expression",1157,129,112.96,"0.02543","0.98193"
"416","GO:0003085","negative regulation of systemic arterial...",18,5,1.76,"0.02554","0.96723"
"417","GO:0048662","negative regulation of smooth muscle cel...",18,5,1.76,"0.02554","0.94008"
"418","GO:0035902","response to immobilization stress",18,5,1.76,"0.02554","0.85489"
"419","GO:0000122","negative regulation of transcription by ...",399,51,38.96,"0.02589","0.90772"
"420","GO:0003170","heart valve development",37,16,3.61,"0.02598","0.94473"
"421","GO:0032232","negative regulation of actin filament bu...",16,7,1.56,"0.02645","0.78230"
"422","GO:0043367","CD4-positive, alpha-beta T cell differen...",23,6,2.25,"0.02657","0.99758"
"423","GO:0045686","negative regulation of glial cell differ...",25,6,2.44,"0.02658","0.99922"
"424","GO:1905209","positive regulation of cardiocyte differ...",21,5,2.05,"0.02662","0.97943"
"425","GO:0061440","kidney vasculature development",14,4,1.37,"0.02664","0.98968"
"426","GO:0032291","axon ensheathment in central nervous sys...",13,3,1.27,"0.02671","0.98027"
"427","GO:0010829","negative regulation of glucose transmemb...",19,3,1.86,"0.02675","0.56464"
"428","GO:0035305","negative regulation of dephosphorylation",58,6,5.66,"0.02680","0.99685"
"429","GO:0007214","gamma-aminobutyric acid signaling pathwa...",31,7,3.03,"0.02695","0.46694"
"430","GO:0050850","positive regulation of calcium-mediated ...",31,7,3.03,"0.02695","0.93786"
"431","GO:0001523","retinoid metabolic process",42,8,4.1,"0.02697","0.99970"
"432","GO:0050768","negative regulation of neurogenesis",285,45,27.83,"0.02701","0.99488"
"433","GO:0048168","regulation of neuronal synaptic plastici...",53,8,5.17,"0.02716","0.49346"
"434","GO:0003007","heart morphogenesis",240,42,23.43,"0.02875","0.98012"
"435","GO:0070509","calcium ion import",47,9,4.59,"0.02974","0.85024"
"436","GO:0060325","face morphogenesis",25,6,2.44,"0.02989","0.99914"
"437","GO:0015804","neutral amino acid transport",25,6,2.44,"0.02989","0.98408"
"438","GO:0009792","embryo development ending in birth or eg...",824,111,80.45,"0.03047","0.83370"
"439","GO:0060042","retina morphogenesis in camera-type eye",61,15,5.96,"0.03062","0.99898"
"440","GO:0035249","synaptic transmission, glutamatergic",77,16,7.52,"0.03069","0.99801"
"441","GO:0031016","pancreas development",75,16,7.32,"0.03106","0.97753"
"442","GO:0055078","sodium ion homeostasis",25,8,2.44,"0.03109","0.83576"
"443","GO:1903998","regulation of eating behavior",46,10,4.49,"0.03110","0.93213"
"444","GO:0007519","skeletal muscle tissue development",140,22,13.67,"0.03130","0.96264"
"445","GO:0031646","positive regulation of nervous system pr...",55,11,5.37,"0.03134","0.77981"
"446","GO:0043052","thermotaxis",13,4,1.27,"0.03148","0.99512"
"447","GO:0015801","aromatic amino acid transport",13,4,1.27,"0.03148","0.63638"
"448","GO:0060287","epithelial cilium movement involved in d...",13,4,1.27,"0.03148","0.98293"
"449","GO:0051709","regulation of killing of cells of anothe...",13,4,1.27,"0.03148","0.97583"
"450","GO:0042474","middle ear morphogenesis",13,4,1.27,"0.03148","0.95849"
"451","GO:0006655","phosphatidylglycerol biosynthetic proces...",13,4,1.27,"0.03148","0.99920"
"452","GO:0010226","response to lithium ion",13,4,1.27,"0.03148","0.65619"
"453","GO:0070168","negative regulation of biomineral tissue...",13,4,1.27,"0.03148","0.91498"
"454","GO:0097206","nephrocyte filtration",13,4,1.27,"0.03148","0.77453"
"455","GO:0032376","positive regulation of cholesterol trans...",13,4,1.27,"0.03148","0.99515"
"456","GO:1900121","negative regulation of receptor binding",13,4,1.27,"0.03148","0.97275"
"457","GO:0060065","uterus development",13,4,1.27,"0.03148","0.91050"
"458","GO:0045838","positive regulation of membrane potentia...",24,5,2.34,"0.03149","0.74338"
"459","GO:0018107","peptidyl-threonine phosphorylation",88,16,8.59,"0.03156","0.61445"
"460","GO:0030279","negative regulation of ossification",32,7,3.12,"0.03170","0.37871"
"461","GO:0071560","cellular response to transforming growth...",161,21,15.72,"0.03174","0.87232"
"462","GO:0042147","retrograde transport, endosome to Golgi",84,14,8.2,"0.03182","0.84277"
"463","GO:0006954","inflammatory response",272,41,26.56,"0.03186","0.93106"
"464","GO:0034333","adherens junction assembly",56,10,5.47,"0.03192","0.90617"
"465","GO:0048857","neural nucleus development",19,5,1.86,"0.03196","0.65975"
"466","GO:0035845","photoreceptor cell outer segment organiz...",19,5,1.86,"0.03196","0.36959"
"467","GO:1901021","positive regulation of calcium ion trans...",19,5,1.86,"0.03196","0.81186"
"468","GO:0003148","outflow tract septum morphogenesis",19,5,1.86,"0.03196","0.92575"
"469","GO:0061000","negative regulation of dendritic spine d...",19,5,1.86,"0.03196","0.98402"
"470","GO:0007628","adult walking behavior",39,8,3.81,"0.03199","0.78161"
"471","GO:0006110","regulation of glycolytic process",39,6,3.81,"0.03211","0.95953"
"472","GO:0009408","response to heat",172,23,16.79,"0.03214","0.83237"
"473","GO:0019233","sensory perception of pain",104,26,10.15,"0.03266","0.94953"
"474","GO:0007591","molting cycle, chitin-based cuticle",44,14,4.3,"0.03478","0.99369"
"475","GO:0031076","embryonic camera-type eye development",35,11,3.42,"0.03504","0.91412"
"476","GO:0071242","cellular response to ammonium ion",73,13,7.13,"0.03522","0.17590"
"477","GO:0003272","endocardial cushion formation",20,7,1.95,"0.03535","0.94996"
"478","GO:0003382","epithelial cell morphogenesis",59,11,5.76,"0.03539","0.87049"
"479","GO:0044319","wound healing, spreading of cells",25,7,2.44,"0.03541","0.99957"
"480","GO:0046660","female sex differentiation",94,13,9.18,"0.03550","0.98574"
"481","GO:0032310","prostaglandin secretion",24,6,2.34,"0.03552","0.74581"
"482","GO:0043113","receptor clustering",57,10,5.57,"0.03556","0.26787"
"483","GO:0021532","neural tube patterning",41,7,4,"0.03561","0.91370"
"484","GO:0032413","negative regulation of ion transmembrane...",40,6,3.91,"0.03572","0.99909"
"485","GO:0002385","mucosal immune response",26,6,2.54,"0.03575","0.91453"
"486","GO:0060688","regulation of morphogenesis of a branchi...",26,6,2.54,"0.03575","0.58553"
"487","GO:0000096","sulfur amino acid metabolic process",39,4,3.81,"0.03595","0.99934"
"488","GO:0051966","regulation of synaptic transmission, glu...",59,12,5.76,"0.03617","0.26084"
"489","GO:0030324","lung development",141,31,13.77,"0.03658","0.89592"
"490","GO:0070085","glycosylation",137,7,13.38,"0.03679","0.99968"
"491","GO:0071356","cellular response to tumor necrosis fact...",101,15,9.86,"0.03794","0.94211"
"492","GO:0050848","regulation of calcium-mediated signaling",63,14,6.15,"0.03836","0.49656"
"493","GO:0010906","regulation of glucose metabolic process",57,11,5.57,"0.03883","0.97763"
"494","GO:0045822","negative regulation of heart contraction",20,5,1.95,"0.03929","0.96364"
"495","GO:0008078","mesodermal cell migration",33,6,3.22,"0.03934","0.99918"
"496","GO:0002027","regulation of heart rate",63,21,6.15,"0.03966","0.92348"
"497","GO:0040012","regulation of locomotion",754,117,73.62,"0.03976","0.87638"
"498","GO:0051240","positive regulation of multicellular org...",1141,166,111.4,"0.04009","0.67058"
"499","GO:0007447","imaginal disc pattern formation",69,13,6.74,"0.04013","0.99314"
"500","GO:0031018","endocrine pancreas development",34,7,3.32,"0.04057","0.95795"
"501","GO:0032753","positive regulation of interleukin-4 pro...",14,4,1.37,"0.04075","0.79859"
"502","GO:1904948","midbrain dopaminergic neuron differentia...",14,4,1.37,"0.04075","0.99883"
"503","GO:0035545","determination of left/right asymmetry in...",14,4,1.37,"0.04075","0.78493"
"504","GO:0060716","labyrinthine layer blood vessel developm...",14,4,1.37,"0.04075","0.99569"
"505","GO:0006837","serotonin transport",14,4,1.37,"0.04075","0.98635"
"506","GO:0060973","cell migration involved in heart develop...",14,4,1.37,"0.04075","0.92977"
"507","GO:0014898","cardiac muscle hypertrophy in response t...",14,4,1.37,"0.04075","0.43247"
"508","GO:0042694","muscle cell fate specification",14,4,1.37,"0.04075","0.94416"
"509","GO:0010715","regulation of extracellular matrix disas...",14,4,1.37,"0.04075","0.91173"
"510","GO:0050893","sensory processing",14,4,1.37,"0.04075","0.18670"
"511","GO:0032353","negative regulation of hormone biosynthe...",14,4,1.37,"0.04075","0.88014"
"512","GO:0050849","negative regulation of calcium-mediated ...",14,4,1.37,"0.04075","0.95253"
"513","GO:0090557","establishment of endothelial intestinal ...",14,4,1.37,"0.04075","0.98821"
"514","GO:0021631","optic nerve morphogenesis",14,4,1.37,"0.04075","0.80972"
"515","GO:1903430","negative regulation of cell maturation",14,4,1.37,"0.04075","0.86559"
"516","GO:0048808","male genitalia morphogenesis",32,5,3.12,"0.04088","0.88862"
"517","GO:0031175","neuron projection development",1012,146,98.81,"0.04100","0.45662"
"518","GO:0048813","dendrite morphogenesis",275,36,26.85,"0.04114","0.82117"
"519","GO:0010469","regulation of signaling receptor activit...",136,17,13.28,"0.04123","0.92721"
"520","GO:0001570","vasculogenesis",56,11,5.47,"0.04142","0.49587"
"521","GO:0032228","regulation of synaptic transmission, GAB...",41,8,4,"0.04186","0.53280"
