"","GO.ID","Term","Annotated","Significant","Expected","classic"
"379","GO:0021513","spinal cord dorsal/ventral patterning",15,3,0.8,"0.04204"
"380","GO:0048617","embryonic foregut morphogenesis",15,3,0.8,"0.04204"
"381","GO:0018993","somatic sex determination",15,3,0.8,"0.04204"
"382","GO:0001508","action potential",109,23,5.79,"0.04222"
"383","GO:0030431","sleep",90,14,4.78,"0.04236"
"384","GO:0007218","neuropeptide signaling pathway",49,6,2.6,"0.04396"
"385","GO:2000243","positive regulation of reproductive proc...",117,11,6.21,"0.04580"
"386","GO:0007367","segment polarity determination",26,4,1.38,"0.04645"
"387","GO:0007606","sensory perception of chemical stimulus",88,16,4.67,"0.04768"
"388","GO:0060113","inner ear receptor cell differentiation",85,14,4.51,"0.04802"
"389","GO:0120035","regulation of plasma membrane bounded ce...",595,37,31.6,"0.04873"
"390","GO:0031345","negative regulation of cell projection o...",163,14,8.66,"0.04878"
"391","GO:0008049","male courtship behavior",38,5,2.02,"0.04897"
"392","GO:0120036","plasma membrane bounded cell projection ...",1397,107,74.19,"0.04899"
"393","GO:0098900","regulation of action potential",28,5,1.49,"0.04913"
"394","GO:0014909","smooth muscle cell migration",68,7,3.61,"0.04916"
"395","GO:0072273","metanephric nephron morphogenesis",17,4,0.9,"0.04921"
"396","GO:0045217","cell-cell junction maintenance",29,4,1.54,"0.04933"
"397","GO:0048566","embryonic digestive tract development",39,4,2.07,"0.04943"
"398","GO:0090559","regulation of membrane permeability",61,5,3.24,"0.04946"
"399","GO:0031987","locomotion involved in locomotory behavi...",37,3,1.97,"0.04960"
"400","GO:0010951","negative regulation of endopeptidase act...",93,6,4.94,"0.04967"
"401","GO:0035025","positive regulation of Rho protein signa...",16,3,0.85,"0.04976"
"402","GO:0071498","cellular response to fluid shear stress",16,3,0.85,"0.04976"
"403","GO:0032715","negative regulation of interleukin-6 pro...",16,3,0.85,"0.04976"
"404","GO:0007412","axon target recognition",16,3,0.85,"0.04976"
"405","GO:0050911","detection of chemical stimulus involved ...",16,3,0.85,"0.04976"
"406","GO:0007190","activation of adenylate cyclase activity",16,3,0.85,"0.04976"
"407","GO:0007171","activation of transmembrane receptor pro...",16,3,0.85,"0.04976"
"408","GO:0014912","negative regulation of smooth muscle cel...",16,3,0.85,"0.04976"
"409","GO:0090023","positive regulation of neutrophil chemot...",16,3,0.85,"0.04976"
"410","GO:0046664","dorsal closure, amnioserosa morphology c...",16,3,0.85,"0.04976"
"411","GO:0043405","regulation of MAP kinase activity",240,8,12.75,"0.05071"
"412","GO:0022617","extracellular matrix disassembly",54,8,2.87,"0.05148"
"413","GO:0008217","regulation of blood pressure",121,11,6.43,"0.05166"
"414","GO:0050974","detection of mechanical stimulus involve...",47,13,2.5,"0.05206"
"415","GO:0071772","response to BMP",144,17,7.65,"0.05217"
"416","GO:0001975","response to amphetamine",27,4,1.43,"0.05232"
"417","GO:0009235","cobalamin metabolic process",27,4,1.43,"0.05232"
"418","GO:0055026","negative regulation of cardiac muscle ti...",27,4,1.43,"0.05232"
"419","GO:0033563","dorsal/ventral axon guidance",27,4,1.43,"0.05232"
"420","GO:0014016","neuroblast differentiation",25,7,1.33,"0.05259"
"421","GO:0021987","cerebral cortex development",105,8,5.58,"0.05266"
"422","GO:0060560","developmental growth involved in morphog...",306,35,16.25,"0.05269"
"423","GO:1901379","regulation of potassium ion transmembran...",46,7,2.44,"0.05271"
"424","GO:0086015","SA node cell action potential",11,5,0.58,"0.05273"
"425","GO:0060966","regulation of gene silencing by regulato...",65,7,3.45,"0.05282"
"426","GO:0032602","chemokine production",30,4,1.59,"0.05295"
"427","GO:0048486","parasympathetic nervous system developme...",12,3,0.64,"0.05295"
"428","GO:0051917","regulation of fibrinolysis",13,3,0.69,"0.05296"
"429","GO:0060350","endochondral bone morphogenesis",28,3,1.49,"0.05305"
"430","GO:1990089","response to nerve growth factor",87,5,4.62,"0.05317"
"431","GO:0060467","negative regulation of fertilization",41,2,2.18,"0.05323"
"432","GO:0072089","stem cell proliferation",176,16,9.35,"0.05336"
"433","GO:0060964","regulation of miRNA-mediated gene silenc...",50,6,2.66,"0.05367"
"434","GO:1901987","regulation of cell cycle phase transitio...",421,15,22.36,"0.05406"
"435","GO:0009607","response to biotic stimulus",885,35,47,"0.05468"
"436","GO:0010628","positive regulation of gene expression",1366,77,72.55,"0.05496"
"437","GO:0051128","regulation of cellular component organiz...",1898,92,100.8,"0.05563"
"438","GO:0035249","synaptic transmission, glutamatergic",75,14,3.98,"0.05580"
"439","GO:0007519","skeletal muscle tissue development",136,11,7.22,"0.05588"
"440","GO:0045596","negative regulation of cell differentiat...",502,36,26.66,"0.05600"
"441","GO:0051898","negative regulation of phosphatidylinosi...",52,6,2.76,"0.05613"
"442","GO:0005975","carbohydrate metabolic process",425,23,22.57,"0.05746"
"443","GO:0031103","axon regeneration",78,8,4.14,"0.05760"
"444","GO:0050890","cognition",392,51,20.82,"0.05765"
"445","GO:0098655","monoatomic cation transmembrane transpor...",545,65,28.94,"0.05785"
"446","GO:0042051","compound eye photoreceptor development",78,7,4.14,"0.05789"
"447","GO:0002009","morphogenesis of an epithelium",841,71,44.67,"0.05794"
"448","GO:0044331","cell-cell adhesion mediated by cadherin",31,4,1.65,"0.05804"
"449","GO:0090328","regulation of olfactory learning",17,3,0.9,"0.05812"
"450","GO:0035988","chondrocyte proliferation",17,3,0.9,"0.05812"
"451","GO:2000179","positive regulation of neural precursor ...",37,4,1.97,"0.05814"
"452","GO:0017015","regulation of transforming growth factor...",97,8,5.15,"0.05846"
"453","GO:0006940","regulation of smooth muscle contraction",59,7,3.13,"0.05853"
"454","GO:0035332","positive regulation of hippo signaling",28,4,1.49,"0.05859"
"455","GO:0016476","regulation of embryonic cell shape",40,5,2.12,"0.05895"
"456","GO:0010977","negative regulation of neuron projection...",132,10,7.01,"0.06002"
"457","GO:2000147","positive regulation of cell motility",286,24,15.19,"0.06196"
"458","GO:0050907","detection of chemical stimulus involved ...",24,5,1.27,"0.06320"
"459","GO:0022037","metencephalon development",93,8,4.94,"0.06335"
"460","GO:0009798","axis specification",254,16,13.49,"0.06348"
"461","GO:0048592","eye morphogenesis",369,22,19.6,"0.06350"
"462","GO:0048808","male genitalia morphogenesis",20,3,1.06,"0.06362"
"463","GO:0006110","regulation of glycolytic process",41,5,2.18,"0.06435"
"464","GO:0061351","neural precursor cell proliferation",197,20,10.46,"0.06456"
"465","GO:0055117","regulation of cardiac muscle contraction",47,11,2.5,"0.06495"
"466","GO:0007267","cell-cell signaling",1118,106,59.38,"0.06506"
"467","GO:0007632","visual behavior",96,13,5.1,"0.06513"
"468","GO:0048520","positive regulation of behavior",78,12,4.14,"0.06515"
"469","GO:1902669","positive regulation of axon guidance",29,4,1.54,"0.06523"
"470","GO:0050885","neuromuscular process controlling balanc...",54,6,2.87,"0.06526"
"471","GO:0032870","cellular response to hormone stimulus",520,36,27.62,"0.06553"
"472","GO:0015804","neutral amino acid transport",33,7,1.75,"0.06603"
"473","GO:0001708","cell fate specification",193,19,10.25,"0.06698"
"474","GO:0003085","negative regulation of systemic arterial...",18,3,0.96,"0.06709"
"475","GO:0070121","Kupffer's vesicle development",18,3,0.96,"0.06709"
"476","GO:0031645","negative regulation of nervous system pr...",18,3,0.96,"0.06709"
"477","GO:0042417","dopamine metabolic process",40,4,2.12,"0.06715"
"478","GO:0007423","sensory organ development",744,62,39.51,"0.06850"
"479","GO:0003151","outflow tract morphogenesis",56,7,2.97,"0.06939"
"480","GO:0035176","social behavior",30,4,1.59,"0.07225"
"481","GO:0048665","neuron fate specification",30,4,1.59,"0.07225"
"482","GO:0030325","adrenal gland development",30,4,1.59,"0.07225"
"483","GO:0001947","heart looping",69,7,3.66,"0.07247"
"484","GO:0019933","cAMP-mediated signaling",73,8,3.88,"0.07520"
"485","GO:0035094","response to nicotine",56,6,2.97,"0.07522"
"486","GO:0007443","Malpighian tubule morphogenesis",56,6,2.97,"0.07522"
"487","GO:0055010","ventricular cardiac muscle tissue morpho...",43,5,2.28,"0.07594"
"488","GO:0048536","spleen development",43,5,2.28,"0.07594"
"489","GO:0045887","positive regulation of synaptic assembly...",43,5,2.28,"0.07594"
"490","GO:0006032","chitin catabolic process",19,3,1.01,"0.07665"
"491","GO:0014883","transition between fast and slow fiber",19,3,1.01,"0.07665"
"492","GO:0032757","positive regulation of interleukin-8 pro...",19,3,1.01,"0.07665"
"493","GO:2000726","negative regulation of cardiac muscle ce...",19,3,1.01,"0.07665"
"494","GO:0060037","pharyngeal system development",19,3,1.01,"0.07665"
"495","GO:0042221","response to chemical",2872,185,152.53,"0.07683"
"496","GO:0043408","regulation of MAPK cascade",442,23,23.47,"0.07761"
"497","GO:0021545","cranial nerve development",51,9,2.71,"0.07773"
"498","GO:0007264","small GTPase-mediated signal transductio...",292,14,15.51,"0.07800"
"499","GO:1900271","regulation of long-term synaptic potenti...",31,6,1.65,"0.07829"
"500","GO:0030856","regulation of epithelial cell differenti...",66,7,3.51,"0.07853"
"501","GO:0060043","regulation of cardiac muscle cell prolif...",25,4,1.33,"0.07877"
"502","GO:0032528","microvillus organization",26,3,1.38,"0.07907"
"503","GO:0007259","receptor signaling pathway via JAK-STAT",75,5,3.98,"0.07924"
"504","GO:0030520","intracellular estrogen receptor signalin...",39,3,2.07,"0.07927"
"505","GO:0035883","enteroendocrine cell differentiation",39,3,2.07,"0.07927"
"506","GO:0044273","sulfur compound catabolic process",31,4,1.65,"0.07964"
"507","GO:1903792","negative regulation of monoatomic anion ...",31,4,1.65,"0.07964"
"508","GO:0072359","circulatory system development",800,42,42.49,"0.07972"
"509","GO:0032956","regulation of actin cytoskeleton organiz...",250,12,13.28,"0.08140"
"510","GO:0007417","central nervous system development",821,81,43.6,"0.08226"
"511","GO:0007399","nervous system development",2070,158,109.94,"0.08361"
"512","GO:0051259","protein complex oligomerization",408,26,21.67,"0.08500"
"513","GO:0046685","response to arsenic-containing substance",36,4,1.91,"0.08671"
"514","GO:0032835","glomerulus development",47,6,2.5,"0.08676"
"515","GO:0019731","antibacterial humoral response",20,3,1.06,"0.08677"
"516","GO:0035293","chitin-based larval cuticle pattern form...",20,3,1.06,"0.08677"
"517","GO:0043050","nematode pharyngeal pumping",66,6,3.51,"0.08728"
"518","GO:0007566","embryo implantation",32,4,1.7,"0.08738"
"519","GO:0061098","positive regulation of protein tyrosine ...",45,5,2.39,"0.08858"
"520","GO:0031668","cellular response to extracellular stimu...",275,12,14.61,"0.08873"
"521","GO:0009636","response to toxic substance",533,38,28.31,"0.08917"
"522","GO:0001655","urogenital system development",330,24,17.53,"0.09255"
"523","GO:0001501","skeletal system development",281,26,14.92,"0.09309"
"524","GO:0032353","negative regulation of hormone biosynthe...",23,8,1.22,"0.09370"
"525","GO:0048645","animal organ formation",74,10,3.93,"0.09393"
"526","GO:0048644","muscle organ morphogenesis",76,8,4.04,"0.09465"
"527","GO:0010447","response to acidic pH",21,5,1.12,"0.09468"
"528","GO:0008544","epidermis development",235,20,12.48,"0.09477"
"529","GO:0045944","positive regulation of transcription by ...",715,46,37.97,"0.09499"
"530","GO:0070613","regulation of protein processing",59,5,3.13,"0.09536"
"531","GO:0071910","determination of liver left/right asymme...",10,2,0.53,"0.09550"
"532","GO:0060447","bud outgrowth involved in lung branching",10,2,0.53,"0.09550"
"533","GO:0072075","metanephric mesenchyme development",10,2,0.53,"0.09550"
"534","GO:0048036","central complex development",10,2,0.53,"0.09550"
"535","GO:0038007","netrin-activated signaling pathway",10,2,0.53,"0.09550"
"536","GO:0042362","fat-soluble vitamin biosynthetic process",10,2,0.53,"0.09550"
"537","GO:0034143","regulation of toll-like receptor 4 signa...",10,2,0.53,"0.09550"
"538","GO:0050855","regulation of B cell receptor signaling ...",10,2,0.53,"0.09550"
"539","GO:0003183","mitral valve morphogenesis",10,2,0.53,"0.09550"
"540","GO:0033278","cell proliferation in midbrain",10,2,0.53,"0.09550"
"541","GO:1902004","positive regulation of amyloid-beta form...",10,2,0.53,"0.09550"
"542","GO:0050651","dermatan sulfate proteoglycan biosynthet...",10,2,0.53,"0.09550"
"543","GO:0071362","cellular response to ether",10,2,0.53,"0.09550"
"544","GO:0048484","enteric nervous system development",10,2,0.53,"0.09550"
"545","GO:0002281","macrophage activation involved in immune...",10,2,0.53,"0.09550"
"546","GO:0021794","thalamus development",10,2,0.53,"0.09550"
"547","GO:0043587","tongue morphogenesis",10,2,0.53,"0.09550"
"548","GO:0072283","metanephric renal vesicle morphogenesis",10,2,0.53,"0.09550"
"549","GO:0061140","lung secretory cell differentiation",10,2,0.53,"0.09550"
"550","GO:0034606","response to hermaphrodite contact",10,2,0.53,"0.09550"
"551","GO:0021894","cerebral cortex GABAergic interneuron de...",10,2,0.53,"0.09550"
"552","GO:1902474","positive regulation of protein localizat...",10,2,0.53,"0.09550"
"553","GO:0061298","retina vasculature development in camera...",10,2,0.53,"0.09550"
"554","GO:0043697","cell dedifferentiation",10,2,0.53,"0.09550"
"555","GO:0045465","R8 cell differentiation",10,2,0.53,"0.09550"
"556","GO:0002679","respiratory burst involved in defense re...",10,2,0.53,"0.09550"
"557","GO:0048505","regulation of timing of cell differentia...",10,2,0.53,"0.09550"
"558","GO:0098630","aggregation of unicellular organisms",10,2,0.53,"0.09550"
"559","GO:0003084","positive regulation of systemic arterial...",21,3,1.12,"0.09742"
"560","GO:0030241","skeletal muscle myosin thick filament as...",21,3,1.12,"0.09742"
"561","GO:0009786","regulation of asymmetric cell division",21,3,1.12,"0.09742"
"562","GO:0002053","positive regulation of mesenchymal cell ...",21,3,1.12,"0.09742"
"563","GO:0045924","regulation of female receptivity",21,3,1.12,"0.09742"
"564","GO:0060279","positive regulation of ovulation",21,3,1.12,"0.09742"
"565","GO:0042359","vitamin D metabolic process",21,3,1.12,"0.09742"
"566","GO:0007213","G protein-coupled acetylcholine receptor...",21,3,1.12,"0.09742"
"567","GO:0006882","intracellular zinc ion homeostasis",21,3,1.12,"0.09742"
"568","GO:0071689","muscle thin filament assembly",21,3,1.12,"0.09742"
"569","GO:0007298","border follicle cell migration",119,10,6.32,"0.10045"
"570","GO:0000003","reproduction",1946,120,103.35,"0.10124"
"571","GO:0071214","cellular response to abiotic stimulus",333,28,17.69,"0.10138"
"572","GO:0048332","mesoderm morphogenesis",111,13,5.9,"0.10210"
"573","GO:0007167","enzyme-linked receptor protein signaling...",709,44,37.65,"0.10218"
"574","GO:0061333","renal tubule morphogenesis",128,13,6.8,"0.10229"
"575","GO:0009415","response to water",21,7,1.12,"0.10237"
"576","GO:0019935","cyclic-nucleotide-mediated signaling",98,11,5.2,"0.10238"
"577","GO:0033058","directional locomotion",27,7,1.43,"0.10243"
"578","GO:0032680","regulation of tumor necrosis factor prod...",46,6,2.44,"0.10285"
"579","GO:0032924","activin receptor signaling pathway",29,4,1.54,"0.10308"
"580","GO:0030195","negative regulation of blood coagulation",30,4,1.59,"0.10309"
"581","GO:0046958","nonassociative learning",23,3,1.22,"0.10322"
"582","GO:1905314","semi-lunar valve development",12,2,0.64,"0.10331"
"583","GO:0046670","positive regulation of retinal cell prog...",12,2,0.64,"0.10331"
"584","GO:0045066","regulatory T cell differentiation",13,2,0.69,"0.10332"
"585","GO:0072160","nephron tubule epithelial cell different...",13,2,0.69,"0.10332"
"586","GO:0035168","larval lymph gland hemocyte differentiat...",13,2,0.69,"0.10332"
"587","GO:0050866","negative regulation of cell activation",93,6,4.94,"0.10337"
"588","GO:1902110","positive regulation of mitochondrial mem...",37,2,1.97,"0.10358"
"589","GO:0010524","positive regulation of calcium ion trans...",34,4,1.81,"0.10391"
"590","GO:0030049","muscle filament sliding",34,4,1.81,"0.10391"
"591","GO:0008594","photoreceptor cell morphogenesis",34,4,1.81,"0.10391"
"592","GO:0002244","hematopoietic progenitor cell differenti...",110,8,5.84,"0.10409"
"593","GO:1990830","cellular response to leukemia inhibitory...",90,8,4.78,"0.10457"
"594","GO:0009611","response to wounding",488,27,25.92,"0.10458"
"595","GO:0098659","inorganic cation import across plasma me...",37,9,1.97,"0.10594"
"596","GO:0002088","lens development in camera-type eye",52,5,2.76,"0.10836"
"597","GO:0032722","positive regulation of chemokine product...",22,3,1.17,"0.10857"
"598","GO:0048643","positive regulation of skeletal muscle t...",22,3,1.17,"0.10857"
"599","GO:0090287","regulation of cellular response to growt...",240,23,12.75,"0.10922"
"600","GO:0045669","positive regulation of osteoblast differ...",48,5,2.55,"0.10944"
